%Time(s.),X-Position (x[2]),Y-Position (x[1]),Input u
9.51400000e+01,5.74120667e-01,-1.66103955e+00,6.08850484e-01
9.51500000e+01,5.57480886e-01,-1.67357352e+00,6.08809012e-01
9.51600000e+01,5.40715641e-01,-1.68618230e+00,6.08767541e-01
9.51700000e+01,5.23824195e-01,-1.69886341e+00,6.08726072e-01
9.51800000e+01,5.06805842e-01,-1.71161415e+00,6.08684605e-01
9.51900000e+01,4.89659901e-01,-1.72443160e+00,6.08643140e-01
9.52000000e+01,4.72385720e-01,-1.73731260e+00,6.08601677e-01
9.52100000e+01,4.54982684e-01,-1.75025375e+00,6.08560215e-01
9.52200000e+01,4.37450210e-01,-1.76325139e+00,6.08518756e-01
9.52300000e+01,4.19787752e-01,-1.77630162e+00,6.08477298e-01
9.52400000e+01,4.01994808e-01,-1.78940023e+00,6.08435842e-01
9.52500000e+01,3.84070917e-01,-1.80254277e+00,6.08394388e-01
9.52600000e+01,3.66015662e-01,-1.81572447e+00,6.08352935e-01
9.52700000e+01,3.47828680e-01,-1.82894027e+00,6.08311485e-01
9.52800000e+01,3.29509656e-01,-1.84218480e+00,6.08270036e-01
9.52900000e+01,3.11058331e-01,-1.85545236e+00,6.08228589e-01
9.53000000e+01,2.92474506e-01,-1.86873693e+00,6.08187144e-01
9.53100000e+01,2.73758042e-01,-1.88203213e+00,6.08145701e-01
9.53200000e+01,2.54908867e-01,-1.89533124e+00,6.08104260e-01
9.53300000e+01,2.35926976e-01,-1.90862719e+00,6.08062820e-01
9.53400000e+01,2.16812439e-01,-1.92191252e+00,6.08021382e-01
9.53500000e+01,1.97565399e-01,-1.93517940e+00,6.07979946e-01
9.53600000e+01,1.78186082e-01,-1.94841962e+00,6.07938512e-01
9.53700000e+01,1.58674798e-01,-1.96162454e+00,6.07897080e-01
9.53800000e+01,1.39031941e-01,-1.97478516e+00,6.07855649e-01
9.53900000e+01,1.19258003e-01,-1.98789203e+00,6.07814221e-01
9.54000000e+01,9.93535671e-02,-2.00093530e+00,6.07772794e-01
9.54100000e+01,7.93193204e-02,-2.01390469e+00,6.07731369e-01
9.54200000e+01,5.91560530e-02,-2.02678949e+00,6.07689945e-01
9.54300000e+01,3.88646646e-02,-2.03957853e+00,6.07648524e-01
9.54400000e+01,1.84461684e-02,-2.05226023e+00,6.07607104e-01
9.54500000e+01,-2.09830452e-03,-2.06482255e+00,6.07565687e-01
9.54600000e+01,-2.27675007e-02,-2.07725301e+00,6.07524271e-01
9.54700000e+01,-4.35600399e-02,-2.08953868e+00,6.07482857e-01
9.54800000e+01,-6.44744106e-02,-2.10166617e+00,6.07441444e-01
9.54900000e+01,-8.55089654e-02,-2.11362167e+00,6.07400034e-01
9.55000000e+01,-1.06661917e-01,-2.12539091e+00,6.07358625e-01
9.55100000e+01,-1.27931333e-01,-2.13695918e+00,6.07317218e-01
9.55200000e+01,-1.49315133e-01,-2.14831135e+00,6.07275813e-01
9.55300000e+01,-1.70811082e-01,-2.15943186e+00,6.07234410e-01
9.55400000e+01,-1.92416789e-01,-2.17030474e+00,6.07193009e-01
9.55500000e+01,-2.14129702e-01,-2.18091362e+00,6.07151609e-01
9.55600000e+01,-2.35947102e-01,-2.19124173e+00,6.07110211e-01
9.55700000e+01,-2.57866100e-01,-2.20127193e+00,6.07068815e-01
9.55800000e+01,-2.79883639e-01,-2.21098675e+00,6.07027421e-01
9.55900000e+01,-3.01996480e-01,-2.22036835e+00,6.06986029e-01
9.56000000e+01,-3.24201208e-01,-2.22939861e+00,6.06944638e-01
9.56100000e+01,-3.46494225e-01,-2.23805911e+00,6.06903250e-01
9.56200000e+01,-3.68871747e-01,-2.24633116e+00,6.06861863e-01
9.56300000e+01,-3.91329803e-01,-2.25419587e+00,6.06820478e-01
9.56400000e+01,-4.13864233e-01,-2.26163413e+00,6.06779095e-01
9.56500000e+01,-4.36470684e-01,-2.26862669e+00,6.06737713e-01
9.56600000e+01,-4.59144612e-01,-2.27515417e+00,6.06696334e-01
9.56700000e+01,-4.81881278e-01,-2.28119709e+00,6.06654956e-01
9.56800000e+01,-5.04675748e-01,-2.28673597e+00,6.06613580e-01
9.56900000e+01,-5.27522895e-01,-2.29175131e+00,6.06572206e-01
9.57000000e+01,-5.50417396e-01,-2.29622368e+00,6.06530834e-01
9.57100000e+01,-5.73353736e-01,-2.30013374e+00,6.06489463e-01
9.57200000e+01,-5.96326207e-01,-2.30346232e+00,6.06448094e-01
9.57300000e+01,-6.19328911e-01,-2.30619046e+00,6.06406727e-01
9.57400000e+01,-6.42355762e-01,-2.30829948e+00,6.06365362e-01
9.57500000e+01,-6.65400488e-01,-2.30977103e+00,6.06323999e-01
9.57600000e+01,-6.88456638e-01,-2.31058712e+00,6.06282638e-01
9.57700000e+01,-7.11517583e-01,-2.31073025e+00,6.06241278e-01
9.57800000e+01,-7.34576520e-01,-2.31018342e+00,6.06199920e-01
9.57900000e+01,-7.57626481e-01,-2.30893020e+00,6.06158564e-01
9.58000000e+01,-7.80660337e-01,-2.30695480e+00,6.06117210e-01
9.58100000e+01,-8.03670805e-01,-2.30424216e+00,6.06075858e-01
9.58200000e+01,-8.26650454e-01,-2.30077797e+00,6.06034507e-01
9.58300000e+01,-8.49591717e-01,-2.29654877e+00,6.05993159e-01
9.58400000e+01,-8.72486894e-01,-2.29154198e+00,6.05951812e-01
9.58500000e+01,-8.95328167e-01,-2.28574601e+00,6.05910467e-01
9.58600000e+01,-9.18107606e-01,-2.27915026e+00,6.05869123e-01
9.58700000e+01,-9.40817181e-01,-2.27174523e+00,6.05827782e-01
9.58800000e+01,-9.63448771e-01,-2.26352256e+00,6.05786442e-01
9.58900000e+01,-9.85994181e-01,-2.25447508e+00,6.05745104e-01
9.59000000e+01,-1.00844515e+00,-2.24459685e+00,6.05703768e-01
9.59100000e+01,-1.03079336e+00,-2.23388323e+00,6.05662434e-01
9.59200000e+01,-1.05303045e+00,-2.22233091e+00,6.05621102e-01
9.59300000e+01,-1.07514805e+00,-2.20993796e+00,6.05579771e-01
9.59400000e+01,-1.09713776e+00,-2.19670385e+00,6.05538442e-01
9.59500000e+01,-1.11899120e+00,-2.18262948e+00,6.05497115e-01
9.59600000e+01,-1.14069998e+00,-2.16771720e+00,6.05455790e-01
9.59700000e+01,-1.16225576e+00,-2.15197088e+00,6.05414467e-01
9.59800000e+01,-1.18365025e+00,-2.13539584e+00,6.05373146e-01
9.59900000e+01,-1.20487519e+00,-2.11799891e+00,6.05331826e-01
9.60000000e+01,-1.22592245e+00,-2.09978843e+00,6.05290508e-01
9.60100000e+01,-1.24678393e+00,-2.08077422e+00,6.05249192e-01
9.60200000e+01,-1.26745168e+00,-2.06096759e+00,6.05207878e-01
9.60300000e+01,-1.28791786e+00,-2.04038131e+00,6.05166565e-01
9.60400000e+01,-1.30817474e+00,-2.01902959e+00,6.05125254e-01
9.60500000e+01,-1.32821476e+00,-1.99692806e+00,6.05083946e-01
9.60600000e+01,-1.34803054e+00,-1.97409369e+00,6.05042639e-01
9.60700000e+01,-1.36761484e+00,-1.95054482e+00,6.05001333e-01
9.60800000e+01,-1.38696063e+00,-1.92630105e+00,6.04960030e-01
9.60900000e+01,-1.40606108e+00,-1.90138318e+00,6.04918728e-01
9.61000000e+01,-1.42490957e+00,-1.87581323e+00,6.04877429e-01
9.61100000e+01,-1.44349971e+00,-1.84961429e+00,6.04836131e-01
9.61200000e+01,-1.46182534e+00,-1.82281047e+00,6.04794835e-01
9.61300000e+01,-1.47988054e+00,-1.79542687e+00,6.04753540e-01
9.61400000e+01,-1.49765967e+00,-1.76748946e+00,6.04712248e-01
9.61500000e+01,-1.51515732e+00,-1.73902501e+00,6.04670957e-01
9.61600000e+01,-1.53236838e+00,-1.71006102e+00,6.04629668e-01
9.61700000e+01,-1.54928799e+00,-1.68062561e+00,6.04588381e-01
9.61800000e+01,-1.56591160e+00,-1.65074746e+00,6.04547096e-01
9.61900000e+01,-1.58223494e+00,-1.62045572e+00,6.04505812e-01
9.62000000e+01,-1.59825402e+00,-1.58977989e+00,6.04464531e-01
9.62100000e+01,-1.61396515e+00,-1.55874977e+00,6.04423251e-01
9.62200000e+01,-1.62936497e+00,-1.52739536e+00,6.04381973e-01
9.62300000e+01,-1.64445036e+00,-1.49574676e+00,6.04340696e-01
9.62400000e+01,-1.65921856e+00,-1.46383408e+00,6.04299422e-01
9.62500000e+01,-1.67366707e+00,-1.43168738e+00,6.04258149e-01
9.62600000e+01,-1.68779372e+00,-1.39933657e+00,6.04216879e-01
9.62700000e+01,-1.70159661e+00,-1.36681135e+00,6.04175610e-01
9.62800000e+01,-1.71507414e+00,-1.33414110e+00,6.04134342e-01
9.62900000e+01,-1.72822503e+00,-1.30135482e+00,6.04093077e-01
9.63000000e+01,-1.74104824e+00,-1.26848109e+00,6.04051813e-01
9.63100000e+01,-1.75354305e+00,-1.23554794e+00,6.04010552e-01
9.63200000e+01,-1.76570901e+00,-1.20258285e+00,6.03969292e-01
9.63300000e+01,-1.77754593e+00,-1.16961268e+00,6.03928033e-01
9.63400000e+01,-1.78905390e+00,-1.13666356e+00,6.03886777e-01
9.63500000e+01,-1.80023324e+00,-1.10376094e+00,6.03845523e-01
9.63600000e+01,-1.81108454e+00,-1.07092944e+00,6.03804270e-01
9.63700000e+01,-1.82160865e+00,-1.03819289e+00,6.03763019e-01
9.63800000e+01,-1.83180661e+00,-1.00557426e+00,6.03721770e-01
9.63900000e+01,-1.84167973e+00,-9.73095630e-01,6.03680523e-01
9.64000000e+01,-1.85122949e+00,-9.40778171e-01,6.03639277e-01
9.64100000e+01,-1.86045762e+00,-9.08642121e-01,6.03598033e-01
9.64200000e+01,-1.86936602e+00,-8.76706767e-01,6.03556791e-01
9.64300000e+01,-1.87795678e+00,-8.44990435e-01,6.03515551e-01
9.64400000e+01,-1.88623218e+00,-8.13510477e-01,6.03474313e-01
9.64500000e+01,-1.89419466e+00,-7.82283269e-01,6.03433077e-01
9.64600000e+01,-1.90184682e+00,-7.51324210e-01,6.03391842e-01
9.64700000e+01,-1.90919141e+00,-7.20647722e-01,6.03350609e-01
9.64800000e+01,-1.91623132e+00,-6.90267258e-01,6.03309378e-01
9.64900000e+01,-1.92296957e+00,-6.60195309e-01,6.03268149e-01
9.65000000e+01,-1.92940929e+00,-6.30443419e-01,6.03226921e-01
9.65100000e+01,-1.93555373e+00,-6.01022195e-01,6.03185696e-01
9.65200000e+01,-1.94140624e+00,-5.71941326e-01,6.03144472e-01
9.65300000e+01,-1.94697026e+00,-5.43209605e-01,6.03103250e-01
9.65400000e+01,-1.95224931e+00,-5.14834944e-01,6.03062030e-01
9.65500000e+01,-1.95724701e+00,-4.86824401e-01,6.03020811e-01
9.65600000e+01,-1.96196700e+00,-4.59184204e-01,6.02979595e-01
9.65700000e+01,-1.96641302e+00,-4.31919777e-01,6.02938380e-01
9.65800000e+01,-1.97058884e+00,-4.05035765e-01,6.02897167e-01
9.65900000e+01,-1.97449828e+00,-3.78536063e-01,6.02855956e-01
9.66000000e+01,-1.97814518e+00,-3.52423846e-01,6.02814746e-01
9.66100000e+01,-1.98153344e+00,-3.26701595e-01,6.02773539e-01
9.66200000e+01,-1.98466694e+00,-3.01371131e-01,6.02732333e-01
9.66300000e+01,-1.98754961e+00,-2.76433641e-01,6.02691129e-01
9.66400000e+01,-1.99018537e+00,-2.51889711e-01,6.02649927e-01
9.66500000e+01,-1.99257814e+00,-2.27739352e-01,6.02608727e-01
9.66600000e+01,-1.99473187e+00,-2.03982036e-01,6.02567528e-01
9.66700000e+01,-1.99665046e+00,-1.80616719e-01,6.02526331e-01
9.66800000e+01,-1.99833781e+00,-1.57641876e-01,6.02485136e-01
9.66900000e+01,-1.99979782e+00,-1.35055526e-01,6.02443943e-01
9.67000000e+01,-2.00103435e+00,-1.12855262e-01,6.02402752e-01
9.67100000e+01,-2.00205124e+00,-9.10382796e-02,6.02361562e-01
9.67200000e+01,-2.00285231e+00,-6.96014008e-02,6.02320375e-01
9.67300000e+01,-2.00344131e+00,-4.85411037e-02,6.02279189e-01
9.67400000e+01,-2.00382201e+00,-2.78535469e-02,6.02238005e-01
9.67500000e+01,-2.00399808e+00,-7.53459364e-03,6.02196822e-01
9.67600000e+01,-2.00397320e+00,1.24201634e-02,6.02155642e-01
9.67700000e+01,-2.00375097e+00,3.20153794e-02,6.02114463e-01
9.67800000e+01,-2.00333496e+00,5.12559354e-02,6.02073286e-01
9.67900000e+01,-2.00272868e+00,7.01469169e-02,6.02032111e-01
9.68000000e+01,-2.00193560e+00,8.86935931e-02,6.01990938e-01
9.68100000e+01,-2.00095912e+00,1.06901398e-01,6.01949766e-01
9.68200000e+01,-1.99980259e+00,1.24775912e-01,6.01908597e-01
9.68300000e+01,-1.99846932e+00,1.42322844e-01,6.01867429e-01
9.68400000e+01,-1.99696255e+00,1.59548014e-01,6.01826263e-01
9.68500000e+01,-1.99528545e+00,1.76457337e-01,6.01785098e-01
9.68600000e+01,-1.99344115e+00,1.93056812e-01,6.01743936e-01
9.68700000e+01,-1.99143272e+00,2.09352501e-01,6.01702775e-01
9.68800000e+01,-1.98926314e+00,2.25350522e-01,6.01661616e-01
9.68900000e+01,-1.98693537e+00,2.41057033e-01,6.01620459e-01
9.69000000e+01,-1.98445228e+00,2.56478221e-01,6.01579304e-01
9.69100000e+01,-1.98181668e+00,2.71620292e-01,6.01538150e-01
9.69200000e+01,-1.97903134e+00,2.86489459e-01,6.01496999e-01
9.69300000e+01,-1.97609894e+00,3.01091933e-01,6.01455849e-01
9.69400000e+01,-1.97302212e+00,3.15433918e-01,6.01414701e-01
9.69500000e+01,-1.96980344e+00,3.29521595e-01,6.01373554e-01
9.69600000e+01,-1.96644541e+00,3.43361121e-01,6.01332410e-01
9.69700000e+01,-1.96295048e+00,3.56958623e-01,6.01291267e-01
9.69800000e+01,-1.95932103e+00,3.70320183e-01,6.01250126e-01
9.69900000e+01,-1.95555939e+00,3.83451841e-01,6.01208987e-01
9.70000000e+01,-1.95166781e+00,3.96359588e-01,6.01167850e-01
9.70100000e+01,-1.94764852e+00,4.09049357e-01,6.01126715e-01
9.70200000e+01,-1.94350364e+00,4.21527022e-01,6.01085581e-01
9.70300000e+01,-1.93923527e+00,4.33798395e-01,6.01044449e-01
9.70400000e+01,-1.93484545e+00,4.45869220e-01,6.01003319e-01
9.70500000e+01,-1.93033613e+00,4.57745171e-01,6.00962191e-01
9.70600000e+01,-1.92570924e+00,4.69431849e-01,6.00921064e-01
9.70700000e+01,-1.92096665e+00,4.80934780e-01,6.00879939e-01
9.70800000e+01,-1.91611015e+00,4.92259415e-01,6.00838817e-01
9.70900000e+01,-1.91114150e+00,5.03411124e-01,6.00797695e-01
9.71000000e+01,-1.90606240e+00,5.14395196e-01,6.00756576e-01
9.71100000e+01,-1.90087449e+00,5.25216843e-01,6.00715459e-01
9.71200000e+01,-1.89557937e+00,5.35881189e-01,6.00674343e-01
9.71300000e+01,-1.89017859e+00,5.46393280e-01,6.00633229e-01
9.71400000e+01,-1.88467364e+00,5.56758075e-01,6.00592117e-01
9.71500000e+01,-1.87906597e+00,5.66980453e-01,6.00551007e-01
9.71600000e+01,-1.87335697e+00,5.77065207e-01,6.00509898e-01
9.71700000e+01,-1.86754799e+00,5.87017045e-01,6.00468791e-01
9.71800000e+01,-1.86164033e+00,5.96840596e-01,6.00427687e-01
9.71900000e+01,-1.85563526e+00,6.06540402e-01,6.00386583e-01
9.72000000e+01,-1.84953399e+00,6.16120926e-01,6.00345482e-01
9.72100000e+01,-1.84333768e+00,6.25586546e-01,6.00304383e-01
9.72200000e+01,-1.83704746e+00,6.34941561e-01,6.00263285e-01
9.72300000e+01,-1.83066441e+00,6.44190192e-01,6.00222189e-01
9.72400000e+01,-1.82418958e+00,6.53336576e-01,6.00181095e-01
9.72500000e+01,-1.81762396e+00,6.62384776e-01,6.00140002e-01
9.72600000e+01,-1.81096851e+00,6.71338776e-01,6.00098912e-01
9.72700000e+01,-1.80422415e+00,6.80202486e-01,6.00057823e-01
9.72800000e+01,-1.79739178e+00,6.88979739e-01,6.00016736e-01
9.72900000e+01,-1.79047222e+00,6.97674298e-01,5.99975651e-01
9.73000000e+01,-1.78346629e+00,7.06289852e-01,5.99934568e-01
9.73100000e+01,-1.77637475e+00,7.14830018e-01,5.99893486e-01
9.73200000e+01,-1.76919835e+00,7.23298348e-01,5.99852406e-01
9.73300000e+01,-1.76193777e+00,7.31698322e-01,5.99811328e-01
9.73400000e+01,-1.75459369e+00,7.40033357e-01,5.99770252e-01
9.73500000e+01,-1.74716674e+00,7.48306803e-01,5.99729178e-01
9.73600000e+01,-1.73965752e+00,7.56521947e-01,5.99688105e-01
9.73700000e+01,-1.73206658e+00,7.64682015e-01,5.99647035e-01
9.73800000e+01,-1.72439447e+00,7.72790172e-01,5.99605966e-01
9.73900000e+01,-1.71664169e+00,7.80849524e-01,5.99564898e-01
9.74000000e+01,-1.70880871e+00,7.88863119e-01,5.99523833e-01
9.74100000e+01,-1.70089596e+00,7.96833949e-01,5.99482769e-01
9.74200000e+01,-1.69290387e+00,8.04764954e-01,5.99441708e-01
9.74300000e+01,-1.68483282e+00,8.12659017e-01,5.99400648e-01
9.74400000e+01,-1.67668315e+00,8.20518971e-01,5.99359589e-01
9.74500000e+01,-1.66845521e+00,8.28347600e-01,5.99318533e-01
9.74600000e+01,-1.66014927e+00,8.36147637e-01,5.99277478e-01
9.74700000e+01,-1.65176563e+00,8.43921769e-01,5.99236425e-01
9.74800000e+01,-1.64330452e+00,8.51672636e-01,5.99195374e-01
9.74900000e+01,-1.63476615e+00,8.59402834e-01,5.99154325e-01
9.75000000e+01,-1.62615074e+00,8.67114914e-01,5.99113278e-01
9.75100000e+01,-1.61745844e+00,8.74811386e-01,5.99072232e-01
9.75200000e+01,-1.60868939e+00,8.82494720e-01,5.99031188e-01
9.75300000e+01,-1.59984372e+00,8.90167344e-01,5.98990146e-01
9.75400000e+01,-1.59092153e+00,8.97831650e-01,5.98949106e-01
9.75500000e+01,-1.58192287e+00,9.05489990e-01,5.98908067e-01
9.75600000e+01,-1.57284780e+00,9.13144682e-01,5.98867031e-01
9.75700000e+01,-1.56369635e+00,9.20798008e-01,5.98825996e-01
9.75800000e+01,-1.55446852e+00,9.28452215e-01,5.98784963e-01
9.75900000e+01,-1.54516428e+00,9.36109520e-01,5.98743931e-01
9.76000000e+01,-1.53578360e+00,9.43772106e-01,5.98702902e-01
9.76100000e+01,-1.52632641e+00,9.51442124e-01,5.98661874e-01
9.76200000e+01,-1.51679263e+00,9.59121697e-01,5.98620848e-01
9.76300000e+01,-1.50718215e+00,9.66812919e-01,5.98579824e-01
9.76400000e+01,-1.49749484e+00,9.74517853e-01,5.98538802e-01
9.76500000e+01,-1.48773057e+00,9.82238538e-01,5.98497781e-01
9.76600000e+01,-1.47788915e+00,9.89976984e-01,5.98456762e-01
9.76700000e+01,-1.46797040e+00,9.97735177e-01,5.98415745e-01
9.76800000e+01,-1.45797413e+00,1.00551507e+00,5.98374730e-01
9.76900000e+01,-1.44790009e+00,1.01331861e+00,5.98333717e-01
9.77000000e+01,-1.43774804e+00,1.02114771e+00,5.98292705e-01
9.77100000e+01,-1.42751773e+00,1.02900424e+00,5.98251695e-01
9.77200000e+01,-1.41720886e+00,1.03689008e+00,5.98210687e-01
9.77300000e+01,-1.40682114e+00,1.04480707e+00,5.98169681e-01
9.77400000e+01,-1.39635425e+00,1.05275702e+00,5.98128677e-01
9.77500000e+01,-1.38580784e+00,1.06074175e+00,5.98087674e-01
9.77600000e+01,-1.37518156e+00,1.06876302e+00,5.98046673e-01
9.77700000e+01,-1.36447504e+00,1.07682260e+00,5.98005674e-01
9.77800000e+01,-1.35368789e+00,1.08492223e+00,5.97964677e-01
9.77900000e+01,-1.34281969e+00,1.09306361e+00,5.97923681e-01
9.78000000e+01,-1.33187003e+00,1.10124845e+00,5.97882687e-01
9.78100000e+01,-1.32083846e+00,1.10947842e+00,5.97841696e-01
9.78200000e+01,-1.30972452e+00,1.11775518e+00,5.97800705e-01
9.78300000e+01,-1.29852774e+00,1.12608037e+00,5.97759717e-01
9.78400000e+01,-1.28724762e+00,1.13445560e+00,5.97718730e-01
9.78500000e+01,-1.27588366e+00,1.14288246e+00,5.97677746e-01
9.78600000e+01,-1.26443534e+00,1.15136254e+00,5.97636763e-01
9.78700000e+01,-1.25290211e+00,1.15989738e+00,5.97595782e-01
9.78800000e+01,-1.24128343e+00,1.16848852e+00,5.97554802e-01
9.78900000e+01,-1.22957872e+00,1.17713747e+00,5.97513825e-01
9.79000000e+01,-1.21778739e+00,1.18584572e+00,5.97472849e-01
9.79100000e+01,-1.20590886e+00,1.19461474e+00,5.97431875e-01
9.79200000e+01,-1.19394250e+00,1.20344596e+00,5.97390902e-01
9.79300000e+01,-1.18188769e+00,1.21234082e+00,5.97349932e-01
9.79400000e+01,-1.16974378e+00,1.22130069e+00,5.97308963e-01
9.79500000e+01,-1.15751013e+00,1.23032696e+00,5.97267996e-01
9.79600000e+01,-1.14518605e+00,1.23942096e+00,5.97227031e-01
9.79700000e+01,-1.13277087e+00,1.24858401e+00,5.97186068e-01
9.79800000e+01,-1.12026390e+00,1.25781739e+00,5.97145107e-01
9.79900000e+01,-1.10766442e+00,1.26712235e+00,5.97104147e-01
9.80000000e+01,-1.09497171e+00,1.27650012e+00,5.97063189e-01
9.80100000e+01,-1.08218504e+00,1.28595190e+00,5.97022233e-01
9.80200000e+01,-1.06930367e+00,1.29547883e+00,5.96981278e-01
9.80300000e+01,-1.05632684e+00,1.30508203e+00,5.96940326e-01
9.80400000e+01,-1.04325378e+00,1.31476259e+00,5.96899375e-01
9.80500000e+01,-1.03008372e+00,1.32452154e+00,5.96858426e-01
9.80600000e+01,-1.01681587e+00,1.33435989e+00,5.96817479e-01
9.80700000e+01,-1.00344943e+00,1.34427859e+00,5.96776533e-01
9.80800000e+01,-9.89983602e-01,1.35427854e+00,5.96735590e-01
9.80900000e+01,-9.76417561e-01,1.36436062e+00,5.96694648e-01
9.81000000e+01,-9.62750487e-01,1.37452561e+00,5.96653708e-01
9.81100000e+01,-9.48981548e-01,1.38477429e+00,5.96612769e-01
9.81200000e+01,-9.35109906e-01,1.39510733e+00,5.96571833e-01
9.81300000e+01,-9.21134716e-01,1.40552539e+00,5.96530898e-01
9.81400000e+01,-9.07055126e-01,1.41602902e+00,5.96489965e-01
9.81500000e+01,-8.92870280e-01,1.42661874e+00,5.96449034e-01
9.81600000e+01,-8.78579317e-01,1.43729498e+00,5.96408105e-01
9.81700000e+01,-8.64181370e-01,1.44805809e+00,5.96367177e-01
9.81800000e+01,-8.49675572e-01,1.45890837e+00,5.96326251e-01
9.81900000e+01,-8.35061052e-01,1.46984602e+00,5.96285327e-01
9.82000000e+01,-8.20336936e-01,1.48087114e+00,5.96244405e-01
9.82100000e+01,-8.05502352e-01,1.49198377e+00,5.96203485e-01
9.82200000e+01,-7.90556427e-01,1.50318382e+00,5.96162566e-01
9.82300000e+01,-7.75498289e-01,1.51447114e+00,5.96121649e-01
9.82400000e+01,-7.60327068e-01,1.52584543e+00,5.96080734e-01
9.82500000e+01,-7.45041899e-01,1.53730632e+00,5.96039821e-01
9.82600000e+01,-7.29641919e-01,1.54885330e+00,5.95998909e-01
9.82700000e+01,-7.14126272e-01,1.56048574e+00,5.95958000e-01
9.82800000e+01,-6.98494109e-01,1.57220290e+00,5.95917092e-01
9.82900000e+01,-6.82744589e-01,1.58400389e+00,5.95876185e-01
9.83000000e+01,-6.66876881e-01,1.59588767e+00,5.95835281e-01
9.83100000e+01,-6.50890163e-01,1.60785309e+00,5.95794378e-01
9.83200000e+01,-6.34783627e-01,1.61989881e+00,5.95753478e-01
9.83300000e+01,-6.18556480e-01,1.63202335e+00,5.95712579e-01
9.83400000e+01,-6.02207942e-01,1.64422505e+00,5.95671681e-01
9.83500000e+01,-5.85737254e-01,1.65650209e+00,5.95630786e-01
9.83600000e+01,-5.69143672e-01,1.66885246e+00,5.95589892e-01
9.83700000e+01,-5.52426476e-01,1.68127397e+00,5.95549000e-01
9.83800000e+01,-5.35584967e-01,1.69376420e+00,5.95508110e-01
9.83900000e+01,-5.18618473e-01,1.70632056e+00,5.95467222e-01
9.84000000e+01,-5.01526348e-01,1.71894023e+00,5.95426335e-01
9.84100000e+01,-4.84307974e-01,1.73162017e+00,5.95385450e-01
9.84200000e+01,-4.66962766e-01,1.74435711e+00,5.95344567e-01
9.84300000e+01,-4.49490174e-01,1.75714752e+00,5.95303686e-01
9.84400000e+01,-4.31889682e-01,1.76998765e+00,5.95262807e-01
9.84500000e+01,-4.14160813e-01,1.78287347e+00,5.95221929e-01
9.84600000e+01,-3.96303133e-01,1.79580070e+00,5.95181053e-01
9.84700000e+01,-3.78316251e-01,1.80876475e+00,5.95140179e-01
9.84800000e+01,-3.60199823e-01,1.82176078e+00,5.95099307e-01
9.84900000e+01,-3.41953557e-01,1.83478363e+00,5.95058436e-01
9.85000000e+01,-3.23577212e-01,1.84782785e+00,5.95017568e-01
9.85100000e+01,-3.05070602e-01,1.86088766e+00,5.94976701e-01
9.85200000e+01,-2.86433602e-01,1.87395696e+00,5.94935835e-01
9.85300000e+01,-2.67666150e-01,1.88702933e+00,5.94894972e-01
9.85400000e+01,-2.48768249e-01,1.90009799e+00,5.94854110e-01
9.85500000e+01,-2.29739970e-01,1.91315581e+00,5.94813251e-01
9.85600000e+01,-2.10581460e-01,1.92619531e+00,5.94772393e-01
9.85700000e+01,-1.91292940e-01,1.93920863e+00,5.94731536e-01
9.85800000e+01,-1.71874711e-01,1.95218754e+00,5.94690682e-01
9.85900000e+01,-1.52327161e-01,1.96512344e+00,5.94649829e-01
9.86000000e+01,-1.32650763e-01,1.97800730e+00,5.94608978e-01
9.86100000e+01,-1.12846084e-01,1.99082972e+00,5.94568129e-01
9.86200000e+01,-9.29137841e-02,2.00358089e+00,5.94527282e-01
9.86300000e+01,-7.28546265e-02,2.01625059e+00,5.94486436e-01
9.86400000e+01,-5.26694767e-02,2.02882819e+00,5.94445592e-01
9.86500000e+01,-3.23593089e-02,2.04130263e+00,5.94404750e-01
9.86600000e+01,-1.19252096e-02,2.05366243e+00,5.94363910e-01
9.86700000e+01,8.63161798e-03,2.06589570e+00,5.94323071e-01
9.86800000e+01,2.93098497e-02,2.07799010e+00,5.94282235e-01
9.86900000e+01,5.01080363e-02,2.08993289e+00,5.94241400e-01
9.87000000e+01,7.10245991e-02,2.10171088e+00,5.94200566e-01
